"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"228","Ddx28",3.93399800598205,5.89455377222832e-06,1.97599622636059
"229","Arhgap5",0.536363132823751,5.96099917090676e-06,-0.898718018570141
"230","Rps14",1.2859300814302,6.24201820064512e-06,0.362812202606646
"231","Mbp",0.667529817953547,6.31623647710337e-06,-0.583095812764466
"232","Orm1",10.1721677074041,6.98137698271206e-06,3.34655524777769
"233","Trim12c",0.683838317736623,7.0929702823975e-06,-0.548272830846983
"234","Cdkn1a",2.4900946511116,7.12500908614261e-06,1.31620058168855
"235","Slc16a3",1.25972066379259,7.28753875843033e-06,0.333103859408476
"236","Itgb2l",0.78808286252354,7.4642653421676e-06,-0.343580765882357
"237","Tgfbi",0.733998744507219,7.53547257748479e-06,-0.446150499522904
"238","Il1rn",1.00099466857643,7.5544453296375e-06,0.00143429021903272
"239","Trps1",0.498086078842125,7.81264869127236e-06,-1.00553300563172
"240","Ndufa8",1.63669782210098,8.33846013342521e-06,0.710787986565925
"241","Rpl19",1.35393829139574,8.87183311451119e-06,0.437161986530262
"242","Cxcl3",7.14867954276705,8.99061357913084e-06,2.83767678132711
"243","Mmp9",0.694951518805445,9.1186478449551e-06,-0.525015758804606
"244","Dusp16",2.32980917387697,9.93813682760235e-06,1.22021179385997
"245","Hacd4",0.652279085074873,9.93813682760235e-06,-0.616438724748042
"246","Rpl23a",1.32824906758061,1.00628037225898e-05,0.409525700051863
"247","Atp6v0c",1.29166730577498,1.03538194717247e-05,0.369234523501718
"248","Unc93b1",0.727042855174314,1.03778548111686e-05,-0.459887689304743
"249","Batf",2.80167449458852,1.06933704550529e-05,1.48628934965817
"250","Abr",0.598538095694085,1.09491980224261e-05,-0.740485020283599
"251","Chmp4b",1.24758957603556,1.11318031914421e-05,0.319143403749174
"252","Rps17",1.40066828087167,1.28598749576002e-05,0.486115323929649
"253","Cd300a",0.668327230469007,1.43370659566327e-05,-0.58137343802445
"254","R3hdm4",1.29122185681761,1.58726807217051e-05,0.368736904775026
"255","Nek6",2.06672613737734,1.64827433928142e-05,1.04734722939041
"256","Calm2",0.864750584363175,1.65794995597886e-05,-0.209644011374363
"257","Stat3",1.35256458671169,1.66381392338472e-05,0.435697486254619
"258","Csf3r",0.815674524097651,1.73270980011268e-05,-0.293934501687856
"259","Rps10",1.2658234615151,1.92370626937343e-05,0.340076212857754
"260","Irf2",0.755876739368036,1.9465998859412e-05,-0.403777101182848
"261","Ptpn6",0.735050724859779,1.96442193365326e-05,-0.444084283062781
"262","Pdia3",0.740216237919068,1.97893309125089e-05,-0.433981310899644
"263","Map3k8",1.71663709233311,1.97893309125089e-05,0.779585076946414
"264","AC149090.1",0.571061706654927,2.00160227391622e-05,-0.808281448992596
"265","H2-T24",0.399881946201197,2.04093090446849e-05,-1.32235394680748
