"","X","norm_foldChange","pvalue.adj.FDR","log2foldchange"
"5322","Birc3",1.22955920143337,0.00398010285055827,0.298141200211044
"5323","Arpp19",0.921229789634378,0.00399155647689591,-0.118367030844202
"5324","Tigd5",0.487043343824603,0.00402247020135035,-1.03787792599196
"5325","Tapbp",0.927744748577032,0.00403761046191053,-0.108200165198262
"5326","H2-T23",0.964139337244291,0.00404512453172992,-0.0526864353357773
"5327","Fbxo44",1.94917620991164,0.00406131081322795,0.962864519366675
"5328","Tgds",0.740414466805666,0.00406313429057908,-0.433595010882425
"5329","Zfyve27",1.1964659764643,0.00409872725984657,0.258779371983694
"5330","Coro1b",0.775870555910817,0.00410720819520132,-0.366112117633411
"5331","Ndufaf6",0.753382252186242,0.00411096372372187,-0.408546047511911
"5332","Chst1",0.640239555806361,0.00412505476383425,-0.64331628147972
"5333","Mier2",0.816081939919439,0.00412839468015494,-0.293214079479213
"5334","Rabep1",0.864310582444735,0.0041442091434292,-0.210378269492703
"5335","Cul9",0.795044102728291,0.00416094621654822,-0.330893203015391
"5336","Maz",0.870624231749053,0.00417696791001522,-0.199877920227106
"5337","Mbtps2",1.16830232441111,0.00417911838746752,0.224413652206323
"5338","Ccdc115",0.919480272208979,0.00418560712968388,-0.121109473476462
"5339","Slc1a2",1.48574738561,0.0041882952822853,0.571188842317692
"5340","Gm44851",Inf,0.00420657019356217,9
"5341","Apol7d",Inf,0.00420657019356217,9
"5342","Anapc15",0.798376533693305,0.00420802508271614,-0.324858778047146
"5343","Pkib",1.17145868207198,0.00421319259089592,0.228306070529632
"5344","Baz1b",0.888544708393221,0.00423166053105325,-0.17048372555019
"5345","Gm10069",0.421933020875346,0.00424544939337453,-1.24491409623998
"5346","Gm9873",0.689752911691332,0.00426292190099712,-0.535848453169229
"5347","Ppp2r5a",0.864380039012407,0.0042695935349746,-0.210262338227099
"5348","Cdc27",0.81113694945452,0.00428757452157057,-0.301982580421494
"5349","Aim2",0.905501662505162,0.00429010882338649,-0.143210804914845
"5350","Wrn",0.798485295896244,0.00431054069120163,-0.324662254230055
"5351","Mcub",0.273169992009845,0.00432670248272023,-1.87212908401321
"5352","Arhgef12",0.880824120800909,0.00433592453207479,-0.183074118170167
"5353","Hspa4l",0.688369070774465,0.00433679037539036,-0.538745818024542
"5354","Surf4",0.906118369509019,0.00434603394664998,-0.142228567851011
"5355","Gm11713",0.793764370721981,0.00438822317574067,-0.333217288579249
"5356","Eri1",0.831768709362047,0.00438822317574067,-0.265745682200898
"5357","Tfcp2",0.772386237920507,0.00440081568451821,-0.372605635752496
"5358","Zfp937",0.599049786812679,0.00442033938728414,-0.73925218502371
"5359","Zfp267",0.724375484608412,0.0044383017714379,-0.465190373602532
"5360","Arl6ip4",0.877070795774466,0.00445790147893184,-0.189234795443728
"5361","Gm47283",0.910621685577615,0.00446969814668354,-0.135076278729501
"5362","Zfp26",0.862984167799451,0.00448720497328266,-0.212594002744704
"5363","Ythdf1",0.85284828140558,0.00449386605026322,-0.229638980696585
"5364","Gorasp1",0.745716580104575,0.00449482087850904,-0.42330067643049
"5365","Slc44a1",0.800862007877014,0.00451917499221688,-0.320374413678802
"5366","Trmt2a",0.859721205351416,0.00452429900507172,-0.218059203521618
"5367","Gm38832",0.531191466280962,0.00452634096999339,-0.912696125260186
"5368","Vangl2",0.748751123802825,0.0045344059590326,-0.417441831638966
"5369","Sav1",0.830323648064029,0.00454970698876709,-0.268254307289522
"5370","Atp5b",0.986305952521226,0.00455074053890891,-0.0198928542503021
"5371","Srpk3",0.746103061877109,0.00455611664394859,-0.422553166029887
"5372","Ing3",0.816611305931261,0.00456771167534777,-0.292278553165531
"5373","Pdcd1",0.291038095700067,0.00457257703000553,-1.78072008649484
"5374","Nubp1",0.840127329695278,0.00458988584415911,-0.251320095569055
"5375","Gm20463",0.357426970064829,0.00462027379831333,-1.48427959618014
"5376","Pxmp4",0.797642580204504,0.00462100705432393,-0.326185668338068
"5377","Mcm9",1.31547864240355,0.00462171714946508,0.395587825661832
"5378","Plscr3",0.851814688528932,0.00464548019948801,-0.231388487228344
"5379","Itpkb",0.876499879214535,0.00466653713424497,-0.190174202712136
"5380","Rhno1",0.807306424165805,0.00466819833666567,-0.308811722851851
"5381","Iah1",0.839920069496961,0.00470188133936726,-0.251676053694934
"5382","Ssr3",0.935204601254296,0.00472243627912293,-0.0966460668672107
"5383","Ppp1r16a",0.702312642934402,0.00472675473597612,-0.50981468828728
"5384","Casp8ap2",0.861857859958333,0.00473403540467139,-0.214478139311068
"5385","Polk",0.808129730924006,0.00474003636150817,-0.307341184166328
"5386","Bub1b",4.79013238514233,0.00474381857673938,2.26006552835166
"5387","Alpk1",1.57866478696598,0.00476813881601464,0.658704862443886
"5388","Hk1",0.772473146798599,0.00478155352727471,-0.372443312878576
"5389","Tmem184b",0.867762740434777,0.00479115309414558,-0.204627453125415
"5390","Zc4h2",0.608712836317921,0.00481104125236484,-0.716166305715389
